5.0,94.0
5.0,95.0
5.0,97.0
5.0,98.0
5.0,99.0
5.0,100.0
5.0,101.0
5.0,102.0
5.0,103.0
5.0,104.0
5.0,105.0
5.0,106.0
5.0,107.0
5.0,108.0
5.0,109.0
5.0,110.0
5.0,111.0
5.0,112.0
5.0,113.0
5.0,122.0
5.0,123.0
5.0,124.0
5.0,125.0
5.0,126.0
5.0,127.0
5.0,128.0
5.0,129.0
6.0,0.0
6.0,1.0
6.0,16.0
6.0,17.0
6.0,18.0
6.0,19.0
6.0,20.0
6.0,21.0
6.0,22.0
6.0,23.0
6.0,24.0
6.0,25.0
6.0,26.0
6.0,27.0
6.0,28.0
6.0,29.0
6.0,30.0
6.0,31.0
6.0,32.0
6.0,33.0
6.0,34.0
6.0,35.0
6.0,36.0
6.0,37.0
6.0,38.0
6.0,39.0
6.0,40.0
6.0,41.0
6.0,42.0
6.0,43.0
6.0,44.0
6.0,45.0
6.0,50.0
6.0,51.0
6.0,52.0
6.0,53.0
6.0,54.0
6.0,55.0
6.0,56.0
6.0,57.0
6.0,58.0
6.0,59.0
6.0,60.0
6.0,69.0
6.0,70.0
6.0,71.0
6.0,72.0
6.0,73.0
6.0,74.0
6.0,75.0
6.0,81.0
6.0,82.0
6.0,83.0
6.0,84.0
6.0,85.0
6.0,86.0
6.0,87.0
6.0,88.0
6.0,89.0
6.0,90.0
6.0,91.0
6.0,92.0
6.0,100.0
6.0,101.0
6.0,102.0
6.0,103.0
6.0,104.0
6.0,105.0
6.0,106.0
6.0,107.0
6.0,112.0
6.0,113.0
6.0,123.0
6.0,124.0
6.0,125.0
6.0,126.0
6.0,127.0
7.0,0.0
7.0,1.0
7.0,14.0
7.0,15.0
7.0,16.0
7.0,17.0
7.0,18.0
7.0,19.0
7.0,20.0
7.0,21.0
7.0,22.0
7.0,23.0
7.0,24.0
7.0,25.0
7.0,26.0
7.0,27.0
7.0,28.0
7.0,29.0
7.0,30.0
7.0,31.0
7.0,32.0
7.0,33.0
7.0,34.0
7.0,35.0
7.0,36.0
7.0,37.0
7.0,38.0
7.0,39.0
7.0,40.0
7.0,41.0
7.0,42.0
7.0,43.0
7.0,44.0
7.0,45.0
7.0,46.0
7.0,49.0
7.0,50.0
7.0,51.0
7.0,52.0
7.0,53.0
7.0,54.0
7.0,55.0
7.0,56.0
7.0,57.0
7.0,69.0
7.0,70.0
7.0,71.0
7.0,72.0
7.0,73.0
7.0,74.0
7.0,82.0
7.0,86.0
7.0,87.0
7.0,88.0
7.0,89.0
7.0,90.0
7.0,91.0
7.0,92.0
8.0,0.0
8.0,1.0
8.0,10.0
8.0,11.0
8.0,12.0
8.0,13.0
8.0,14.0
8.0,15.0
8.0,16.0
8.0,17.0
8.0,18.0
8.0,19.0
8.0,20.0
8.0,21.0
8.0,22.0
8.0,23.0
8.0,24.0
8.0,25.0
8.0,26.0
8.0,27.0
8.0,28.0
8.0,29.0
8.0,30.0
8.0,31.0
8.0,32.0
8.0,33.0
8.0,34.0
8.0,35.0
8.0,36.0
8.0,37.0
8.0,38.0
8.0,39.0
8.0,40.0
8.0,41.0
8.0,42.0
8.0,43.0
8.0,44.0
8.0,45.0
8.0,46.0
8.0,47.0
8.0,48.0
8.0,49.0
8.0,50.0
8.0,51.0
8.0,52.0
8.0,53.0
8.0,54.0
8.0,55.0
8.0,56.0
8.0,69.0
8.0,70.0
8.0,71.0
8.0,72.0
8.0,73.0
8.0,74.0
8.0,87.0
8.0,88.0
8.0,89.0
8.0,90.0
8.0,91.0
9.0,0.0
9.0,1.0
9.0,9.0
9.0,10.0
9.0,11.0
9.0,12.0
9.0,13.0
9.0,14.0
9.0,15.0
9.0,16.0
9.0,17.0
9.0,18.0
9.0,19.0
9.0,20.0
9.0,21.0
9.0,22.0
9.0,23.0
9.0,24.0
9.0,25.0
9.0,26.0
9.0,31.0
9.0,32.0
9.0,33.0
9.0,34.0
9.0,35.0
9.0,36.0
9.0,37.0
9.0,38.0
9.0,39.0
9.0,40.0
9.0,41.0
9.0,42.0
9.0,43.0
9.0,44.0
9.0,45.0
9.0,46.0
9.0,47.0
9.0,48.0
9.0,49.0
9.0,50.0
9.0,51.0
9.0,52.0
9.0,53.0
9.0,54.0
9.0,55.0
9.0,56.0
9.0,69.0
9.0,70.0
9.0,71.0
9.0,72.0
9.0,73.0
9.0,74.0
9.0,87.0
9.0,88.0
9.0,89.0
9.0,90.0
9.0,91.0
10.0,0.0
10.0,1.0
10.0,7.0
10.0,8.0
10.0,9.0
10.0,10.0
10.0,11.0
10.0,12.0
10.0,13.0
10.0,14.0
10.0,15.0
10.0,16.0
10.0,17.0
10.0,18.0
10.0,19.0
10.0,20.0
10.0,21.0
10.0,22.0
10.0,23.0
10.0,24.0
10.0,31.0
10.0,32.0
10.0,33.0
10.0,34.0
10.0,35.0
10.0,36.0
10.0,37.0
10.0,38.0
10.0,39.0
10.0,40.0
10.0,41.0
10.0,42.0
10.0,46.0
10.0,47.0
10.0,48.0
10.0,49.0
10.0,50.0
10.0,53.0
10.0,54.0
10.0,55.0
10.0,56.0
10.0,69.0
10.0,70.0
10.0,71.0
10.0,72.0
10.0,73.0
10.0,74.0
10.0,75.0
10.0,87.0
10.0,88.0
10.0,89.0
10.0,90.0
10.0,131.0
11.0,0.0
11.0,1.0
11.0,2.0
11.0,3.0
11.0,4.0
11.0,5.0
11.0,6.0
11.0,7.0
11.0,8.0
11.0,9.0
11.0,10.0
11.0,11.0
11.0,12.0
11.0,13.0
11.0,14.0
11.0,15.0
11.0,16.0
11.0,17.0
11.0,18.0
11.0,19.0
11.0,20.0
11.0,21.0
11.0,22.0
11.0,23.0
11.0,31.0
11.0,32.0
11.0,33.0
11.0,34.0
11.0,35.0
11.0,36.0
11.0,37.0
11.0,38.0
11.0,39.0
11.0,40.0
11.0,41.0
11.0,46.0
11.0,47.0
11.0,48.0
11.0,54.0
11.0,55.0
11.0,56.0
11.0,57.0
11.0,61.0
11.0,62.0
11.0,69.0
11.0,70.0
11.0,71.0
11.0,72.0
11.0,73.0
11.0,74.0
11.0,75.0
11.0,88.0
11.0,89.0
12.0,0.0
12.0,1.0
12.0,2.0
12.0,3.0
12.0,4.0
12.0,5.0
12.0,6.0
12.0,7.0
12.0,8.0
12.0,9.0
12.0,10.0
12.0,11.0
12.0,12.0
12.0,13.0
12.0,14.0
12.0,15.0
12.0,16.0
12.0,17.0
12.0,18.0
12.0,19.0
12.0,20.0
12.0,21.0
12.0,31.0
12.0,32.0
12.0,33.0
12.0,34.0
12.0,37.0
12.0,38.0
12.0,39.0
12.0,40.0
12.0,55.0
12.0,56.0
12.0,57.0
12.0,60.0
12.0,61.0
12.0,62.0
12.0,63.0
12.0,69.0
12.0,70.0
12.0,71.0
12.0,72.0
12.0,73.0
12.0,74.0
12.0,75.0
13.0,0.0
13.0,1.0
13.0,2.0
13.0,3.0
13.0,4.0
13.0,5.0
13.0,6.0
13.0,7.0
13.0,8.0
13.0,9.0
13.0,10.0
13.0,11.0
13.0,12.0
13.0,13.0
13.0,14.0
13.0,15.0
13.0,16.0
13.0,17.0
13.0,18.0
13.0,19.0
13.0,20.0
13.0,21.0
13.0,31.0
13.0,32.0
13.0,33.0
13.0,34.0
13.0,38.0
13.0,39.0
13.0,40.0
13.0,55.0
13.0,56.0
13.0,57.0
13.0,58.0
13.0,59.0
13.0,60.0
13.0,61.0
13.0,62.0
13.0,63.0
13.0,64.0
13.0,68.0
13.0,69.0
13.0,70.0
13.0,71.0
13.0,72.0
13.0,73.0
13.0,74.0
13.0,75.0
14.0,0.0
14.0,1.0
14.0,2.0
14.0,3.0
14.0,4.0
14.0,5.0
14.0,6.0
14.0,7.0
14.0,8.0
14.0,9.0
14.0,10.0
14.0,11.0
14.0,12.0
14.0,13.0
14.0,14.0
14.0,31.0
14.0,32.0
14.0,33.0
14.0,34.0
14.0,38.0
14.0,39.0
14.0,54.0
14.0,55.0
14.0,56.0
14.0,57.0
14.0,58.0
14.0,59.0
14.0,60.0
14.0,61.0
14.0,62.0
14.0,63.0
14.0,64.0
14.0,65.0
14.0,68.0
14.0,69.0
14.0,70.0
14.0,71.0
14.0,72.0
14.0,73.0
14.0,74.0
14.0,75.0
15.0,0.0
15.0,1.0
15.0,2.0
15.0,3.0
15.0,4.0
15.0,5.0
15.0,6.0
15.0,12.0
15.0,13.0
15.0,31.0
15.0,32.0
15.0,33.0
15.0,38.0
15.0,39.0
15.0,54.0
15.0,55.0
15.0,56.0
15.0,57.0
15.0,58.0
15.0,59.0
15.0,60.0
15.0,61.0
15.0,62.0
15.0,63.0
15.0,64.0
15.0,65.0
15.0,68.0
15.0,69.0
15.0,70.0
15.0,71.0
15.0,72.0
15.0,73.0
15.0,74.0
16.0,0.0
16.0,1.0
16.0,2.0
16.0,12.0
16.0,13.0
16.0,31.0
16.0,32.0
16.0,33.0
16.0,38.0
16.0,39.0
16.0,40.0
16.0,47.0
16.0,48.0
16.0,49.0
16.0,50.0
16.0,54.0
16.0,55.0
16.0,56.0
16.0,57.0
16.0,58.0
16.0,59.0
16.0,60.0
16.0,61.0
16.0,62.0
16.0,63.0
16.0,64.0
16.0,65.0
16.0,69.0
16.0,70.0
16.0,71.0
16.0,72.0
16.0,73.0
17.0,0.0
17.0,1.0
17.0,31.0
17.0,32.0
17.0,33.0
17.0,38.0
17.0,39.0
17.0,40.0
17.0,47.0
17.0,48.0
17.0,49.0
17.0,50.0
17.0,53.0
17.0,54.0
17.0,55.0
17.0,56.0
17.0,57.0
17.0,58.0
17.0,59.0
17.0,60.0
17.0,61.0
17.0,62.0
17.0,63.0
17.0,64.0
17.0,70.0
17.0,71.0
18.0,31.0
18.0,32.0
18.0,33.0
18.0,38.0
18.0,39.0
18.0,40.0
18.0,48.0
18.0,49.0
18.0,53.0
18.0,54.0
18.0,55.0
18.0,56.0
18.0,57.0
18.0,61.0
18.0,62.0
18.0,63.0
18.0,70.0
19.0,31.0
19.0,32.0
19.0,33.0
19.0,38.0
19.0,39.0
19.0,40.0
19.0,41.0
19.0,53.0
19.0,54.0
19.0,55.0
19.0,56.0
19.0,57.0
19.0,69.0
19.0,70.0
20.0,9.0
20.0,31.0
20.0,32.0
20.0,33.0
20.0,38.0
20.0,39.0
20.0,40.0
20.0,41.0
20.0,53.0
20.0,54.0
20.0,55.0
20.0,56.0
20.0,57.0
20.0,58.0
20.0,68.0
20.0,69.0
20.0,70.0
20.0,71.0
21.0,8.0
21.0,9.0
21.0,31.0
21.0,32.0
21.0,33.0
21.0,38.0
21.0,39.0
21.0,40.0
21.0,41.0
21.0,42.0
21.0,52.0
21.0,53.0
21.0,54.0
21.0,55.0
21.0,56.0
21.0,57.0
21.0,58.0
21.0,66.0
21.0,67.0
21.0,68.0
21.0,69.0
21.0,70.0
21.0,71.0
22.0,31.0
22.0,32.0
22.0,33.0
22.0,38.0
22.0,39.0
22.0,40.0
22.0,41.0
22.0,42.0
22.0,52.0
22.0,53.0
22.0,54.0
22.0,55.0
22.0,56.0
22.0,57.0
22.0,58.0
22.0,65.0
22.0,66.0
22.0,67.0
22.0,68.0
22.0,69.0
22.0,70.0
22.0,71.0
22.0,72.0
23.0,31.0
23.0,32.0
23.0,33.0
23.0,39.0
23.0,40.0
23.0,41.0
23.0,42.0
23.0,51.0
23.0,52.0
23.0,53.0
23.0,54.0
23.0,55.0
23.0,56.0
23.0,57.0
23.0,58.0
23.0,65.0
23.0,66.0
23.0,67.0
23.0,68.0
23.0,69.0
23.0,70.0
23.0,71.0
23.0,72.0
24.0,31.0
24.0,32.0
24.0,39.0
24.0,40.0
24.0,41.0
24.0,42.0
24.0,43.0
24.0,50.0
24.0,51.0
24.0,52.0
24.0,53.0
24.0,54.0
24.0,55.0
24.0,56.0
24.0,57.0
24.0,65.0
24.0,66.0
24.0,67.0
24.0,68.0
24.0,69.0
24.0,70.0
24.0,71.0
24.0,72.0
24.0,73.0
24.0,74.0
24.0,75.0
25.0,31.0
25.0,32.0
25.0,39.0
25.0,40.0
25.0,41.0
25.0,42.0
25.0,50.0
25.0,51.0
25.0,52.0
25.0,53.0
25.0,54.0
25.0,55.0
25.0,56.0
25.0,57.0
25.0,65.0
25.0,66.0
25.0,67.0
25.0,68.0
25.0,69.0
25.0,70.0
25.0,71.0
25.0,72.0
25.0,73.0
25.0,74.0
25.0,75.0
26.0,31.0
26.0,32.0
26.0,39.0
26.0,40.0
26.0,41.0
26.0,42.0
26.0,52.0
26.0,53.0
26.0,54.0
26.0,55.0
26.0,56.0
26.0,57.0
26.0,67.0
26.0,68.0
26.0,69.0
26.0,70.0
26.0,71.0
26.0,72.0
26.0,75.0
27.0,32.0
27.0,39.0
27.0,40.0
27.0,41.0
27.0,42.0
27.0,53.0
27.0,54.0
27.0,55.0
27.0,56.0
27.0,57.0
27.0,69.0
27.0,70.0
28.0,0.0
28.0,1.0
28.0,2.0
28.0,32.0
28.0,38.0
28.0,39.0
28.0,40.0
28.0,41.0
28.0,42.0
28.0,50.0
28.0,51.0
28.0,52.0
28.0,53.0
28.0,54.0
28.0,55.0
28.0,56.0
28.0,57.0
28.0,58.0
28.0,69.0
28.0,70.0
29.0,0.0
29.0,1.0
29.0,2.0
29.0,36.0
29.0,37.0
29.0,38.0
29.0,39.0
29.0,40.0
29.0,41.0
29.0,42.0
29.0,48.0
29.0,49.0
29.0,50.0
29.0,51.0
29.0,52.0
29.0,53.0
29.0,54.0
29.0,55.0
29.0,56.0
29.0,57.0
29.0,58.0
29.0,59.0
29.0,69.0
29.0,70.0
29.0,71.0
30.0,0.0
30.0,1.0
30.0,35.0
30.0,36.0
30.0,37.0
30.0,38.0
30.0,39.0
30.0,40.0
30.0,41.0
30.0,42.0
30.0,43.0
30.0,47.0
30.0,48.0
30.0,49.0
30.0,50.0
30.0,51.0
30.0,52.0
30.0,53.0
30.0,54.0
30.0,55.0
30.0,56.0
30.0,57.0
30.0,58.0
30.0,59.0
30.0,69.0
30.0,70.0
30.0,71.0
30.0,102.0
31.0,0.0
31.0,37.0
31.0,38.0
31.0,39.0
31.0,40.0
31.0,41.0
31.0,42.0
31.0,47.0
31.0,48.0
31.0,49.0
31.0,50.0
31.0,51.0
31.0,52.0
31.0,53.0
31.0,54.0
31.0,55.0
31.0,56.0
31.0,57.0
31.0,58.0
31.0,59.0
31.0,69.0
31.0,70.0
31.0,71.0
31.0,76.0
32.0,38.0
32.0,39.0
32.0,40.0
32.0,41.0
32.0,42.0
32.0,49.0
32.0,50.0
32.0,51.0
32.0,52.0
32.0,53.0
32.0,54.0
32.0,55.0
32.0,56.0
32.0,57.0
32.0,58.0
32.0,59.0
32.0,69.0
32.0,70.0
32.0,71.0
32.0,75.0
32.0,76.0
32.0,77.0
33.0,39.0
33.0,40.0
33.0,41.0
33.0,50.0
33.0,51.0
33.0,52.0
33.0,53.0
33.0,54.0
33.0,57.0
33.0,58.0
33.0,59.0
33.0,69.0
33.0,70.0
33.0,71.0
33.0,75.0
33.0,76.0
33.0,77.0
34.0,50.0
34.0,51.0
34.0,52.0
34.0,53.0
34.0,58.0
34.0,70.0
34.0,75.0
34.0,76.0
34.0,114.0
35.0,58.0
35.0,75.0
35.0,76.0
35.0,112.0
35.0,113.0
35.0,114.0
35.0,115.0
36.0,58.0
36.0,75.0
36.0,76.0
36.0,111.0
36.0,112.0
36.0,113.0
36.0,114.0
36.0,115.0
37.0,58.0
37.0,110.0
37.0,111.0
37.0,112.0
37.0,113.0
37.0,114.0
38.0,0.0
38.0,30.0
38.0,31.0
38.0,32.0
38.0,33.0
38.0,57.0
38.0,58.0
38.0,59.0
38.0,111.0
38.0,112.0
38.0,113.0
39.0,0.0
39.0,1.0
39.0,29.0
39.0,30.0
39.0,31.0
39.0,32.0
39.0,33.0
39.0,34.0
39.0,57.0
39.0,58.0
39.0,59.0
39.0,112.0
39.0,113.0
40.0,0.0
40.0,1.0
40.0,2.0
40.0,29.0
40.0,30.0
40.0,31.0
40.0,32.0
40.0,33.0
40.0,57.0
40.0,58.0
40.0,59.0
41.0,0.0
41.0,1.0
41.0,2.0
41.0,29.0
41.0,30.0
41.0,31.0
41.0,32.0
41.0,57.0
41.0,58.0
41.0,59.0
42.0,0.0
42.0,1.0
42.0,2.0
42.0,3.0
42.0,30.0
42.0,31.0
42.0,32.0
42.0,57.0
42.0,58.0
42.0,59.0
42.0,69.0
42.0,70.0
43.0,0.0
43.0,1.0
43.0,2.0
43.0,3.0
43.0,4.0
43.0,30.0
43.0,31.0
43.0,32.0
43.0,57.0
43.0,58.0
43.0,59.0
43.0,69.0
43.0,70.0
43.0,71.0
44.0,0.0
44.0,1.0
44.0,2.0
44.0,3.0
44.0,4.0
44.0,5.0
44.0,30.0
44.0,31.0
44.0,32.0
44.0,57.0
44.0,58.0
44.0,59.0
44.0,69.0
44.0,70.0
44.0,71.0
44.0,72.0
45.0,0.0
45.0,1.0
45.0,2.0
45.0,3.0
45.0,4.0
45.0,29.0
45.0,30.0
45.0,31.0
45.0,32.0
45.0,33.0
45.0,58.0
45.0,68.0
45.0,69.0
45.0,70.0
45.0,71.0
45.0,72.0
46.0,0.0
46.0,1.0
46.0,2.0
46.0,3.0
46.0,4.0
46.0,29.0
46.0,30.0
46.0,31.0
46.0,32.0
46.0,33.0
46.0,58.0
46.0,68.0
46.0,69.0
46.0,70.0
46.0,71.0
47.0,0.0
47.0,1.0
47.0,2.0
47.0,3.0
47.0,28.0
47.0,29.0
47.0,30.0
47.0,31.0
47.0,32.0
47.0,33.0
47.0,68.0
47.0,69.0
47.0,70.0
47.0,71.0
47.0,78.0
47.0,79.0
47.0,80.0
47.0,81.0
47.0,82.0
48.0,0.0
48.0,1.0
48.0,2.0
48.0,3.0
48.0,28.0
48.0,29.0
48.0,30.0
48.0,31.0
48.0,32.0
48.0,33.0
48.0,68.0
48.0,69.0
48.0,70.0
48.0,77.0
48.0,78.0
48.0,79.0
48.0,80.0
48.0,81.0
48.0,82.0
49.0,0.0
49.0,1.0
49.0,2.0
49.0,3.0
49.0,28.0
49.0,29.0
49.0,30.0
49.0,31.0
49.0,32.0
49.0,33.0
49.0,68.0
49.0,69.0
49.0,70.0
49.0,78.0
49.0,79.0
49.0,80.0
49.0,81.0
49.0,82.0
50.0,0.0
50.0,1.0
50.0,2.0
50.0,3.0
50.0,29.0
50.0,30.0
50.0,31.0
50.0,32.0
50.0,33.0
50.0,69.0
50.0,70.0
50.0,78.0
50.0,79.0
50.0,80.0
50.0,81.0
51.0,0.0
51.0,1.0
51.0,2.0
51.0,29.0
51.0,30.0
51.0,31.0
51.0,32.0
51.0,33.0
51.0,69.0
51.0,70.0
51.0,78.0
51.0,79.0
51.0,80.0
51.0,122.0
51.0,123.0
51.0,124.0
51.0,125.0
51.0,126.0
51.0,127.0
51.0,128.0
51.0,129.0
52.0,0.0
52.0,1.0
52.0,29.0
52.0,30.0
52.0,31.0
52.0,32.0
52.0,70.0
52.0,78.0
52.0,79.0
52.0,121.0
52.0,122.0
52.0,123.0
52.0,124.0
52.0,125.0
52.0,126.0
52.0,127.0
52.0,128.0
52.0,129.0
52.0,130.0
52.0,131.0
52.0,132.0
52.0,133.0
52.0,134.0
52.0,135.0
52.0,136.0
52.0,137.0
53.0,0.0
53.0,1.0
53.0,27.0
53.0,28.0
53.0,29.0
53.0,30.0
53.0,31.0
53.0,32.0
53.0,70.0
53.0,78.0
53.0,79.0
53.0,120.0
53.0,121.0
53.0,122.0
53.0,123.0
53.0,124.0
53.0,125.0
53.0,126.0
53.0,127.0
53.0,128.0
53.0,129.0
53.0,130.0
53.0,131.0
53.0,132.0
53.0,133.0
53.0,134.0
53.0,135.0
53.0,136.0
53.0,137.0
53.0,138.0
53.0,139.0
54.0,0.0
54.0,1.0
54.0,29.0
54.0,79.0
54.0,120.0
54.0,121.0
54.0,122.0
54.0,123.0
54.0,124.0
54.0,125.0
54.0,126.0
54.0,127.0
54.0,128.0
54.0,129.0
54.0,130.0
54.0,131.0
54.0,132.0
54.0,133.0
54.0,134.0
54.0,135.0
54.0,136.0
54.0,137.0
54.0,138.0
55.0,0.0
55.0,1.0
55.0,30.0
55.0,69.0
55.0,70.0
55.0,79.0
55.0,80.0
55.0,107.0
55.0,108.0
